origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
Valencia del Mombuey,Plasencia,27.3242503,241712.4827356,588.7880731,242328.595059
Valencia del Mombuey,Cañaveral,27.3242503,209951.6057022,193.661938,210172.5918905
Valencia del Mombuey,Cadalso,27.3242503,279999.2990635,345.2970645,280371.9203783
Valencia del Mombuey,Coria,27.3242503,229856.0661575,74.549165,229957.9395729
Valencia del Mombuey,Serradilla,27.3242503,226687.7531029,1273.8395642,227988.9169175
Valencia del Mombuey,Millanes,27.3242503,272298.8894348,220.4399506,272546.6536357
Valencia del Mombuey,Casatejada,27.3242503,271334.5163461,320.3661866,271682.206783
Valencia del Mombuey,Escurial,27.3242503,178759.6623917,74.3212918,178861.3079339
Valencia del Mombuey,Almaraz,27.3242503,260208.2069793,75.4078845,260310.9391141
Valencia del Mombuey,Miajadas,27.3242503,176253.6267643,39.1585618,176320.1095764
Valencia del Mombuey,Valencia de Alcántara,27.3242503,172054.2482411,2.5264989,172084.0989904
Valencia del Mombuey,Trujillo,27.3242503,212740.9369934,201.0830222,212969.3442659
Valencia del Mombuey,Montánchez,27.3242503,169868.9033165,46.3952131,169942.6227799
Valencia del Mombuey,Castañar de Ibor,27.3242503,272186.5879615,698.7043221,272912.6165339
Valencia del Mombuey,Miajadas,27.3242503,176190.3509561,29.0812557,176246.7564621
Valencia del Mombuey,Brozas,27.3242503,176199.809222,66.5231765,176293.6566488
Valencia del Mombuey,Logrosán,27.3242503,223514.1708637,52.4389281,223593.9340422
Valencia del Mombuey,Cáceres,27.3242503,175151.9730363,127.5009616,175306.7982482
Puebla del Maestre,Ribera del Fresno,6.8232522,72697.251971,133.3404845,72837.4157077
Puebla del Maestre,Ribera del Fresno,6.8232522,70568.3244149,43.0864065,70618.2340736
Puebla del Maestre,Don Benito,6.8232522,127108.079165,1210.0073194,128324.9097367
Puebla del Maestre,Talavera la Real,6.8232522,125570.0584728,157.046597,125733.9283219
Puebla del Maestre,Atalaya,6.8232522,57041.4495167,1173.6409482,58221.9137171
Puebla del Maestre,Quintana de la Serena,6.8232522,104240.5827315,22.5339004,104269.9398841
Puebla del Maestre,Cabeza del Buey,6.8232522,133836.9882524,167.6163566,134011.4278612
Puebla del Maestre,Fregenal de la Sierra,6.8232522,62322.7971158,714.1054274,63043.7257954
Puebla del Maestre,Fuente del Maestre,6.8232522,69229.6015435,904.9346082,70141.3594039
Puebla del Maestre,Llerena,6.8232522,24062.2428212,387.2846945,24456.3507678
Puebla del Maestre,Siruela,6.8232522,167549.0194422,60.3970647,167616.2397591
Puebla del Maestre,Puebla del Prior,6.8232522,72411.0760339,856.8577394,73274.7570255
Puebla del Maestre,Olivenza,6.8232522,126035.7551123,419.4188023,126461.9971668
Puebla del Maestre,Mérida,6.8232522,111122.6744783,457.6761902,111587.1739207
Puebla del Maestre,Castuera,6.8232522,109381.8080947,46.7786586,109435.4100056
Puebla del Maestre,Monterrubio de la Serena,6.8232522,109803.9417151,100.409866,109911.1748333
Puebla del Maestre,Villanueva de la Serena,6.8232522,138372.2095915,153.7294795,138532.7623232
Puebla del Maestre,Badajoz,6.8232522,135919.4713018,272.375242,136198.669796
Puebla del Maestre,Trujillo,6.8232522,187073.9476654,1198.1750218,188278.9459394
Puebla del Maestre,Moraleja,6.8232522,259814.7786358,316.2138127,260137.8157007
Puebla del Maestre,Nuñomoral,6.8232522,310024.7402173,45.3584391,310076.9219086
Puebla del Maestre,Cabezuela del Valle,6.8232522,290151.4934795,418.7409299,290577.0576617
Puebla del Maestre,Aldeanueva del Camino,6.8232522,284498.6717996,220.512285,284726.0073368
Puebla del Maestre,Ceclavín,6.8232522,254571.3145581,1118.2002169,255696.3380273
Puebla del Maestre,Montehermoso,6.8232522,265878.8009716,518.5415382,266404.165762
Puebla del Maestre,Jaraíz de la Vera,6.8232522,268311.3560852,685.9588293,269004.1381667
Puebla del Maestre,Navalmoral de la Mata,6.8232522,264000.4354282,1329.9633607,265337.2220411
Puebla del Maestre,Jarandilla de la Vera,6.8232522,285763.1224548,659.9406189,286429.8863259
Puebla del Maestre,Plasencia,6.8232522,249166.5812986,588.7880731,249762.1926239
Puebla del Maestre,Cañaveral,6.8232522,217405.7042651,193.661938,217606.1894554
Puebla del Maestre,Cadalso,6.8232522,288837.9265893,345.2970645,289190.046906
Puebla del Maestre,Coria,6.8232522,238694.6936833,74.549165,238776.0661005
Puebla del Maestre,Serradilla,6.8232522,234141.8516659,1273.8395642,235422.5144823
Puebla del Maestre,Millanes,6.8232522,252006.1784831,220.4399506,252233.4416859
Puebla del Maestre,Casatejada,6.8232522,251041.8053944,320.3661866,251368.9948332
Puebla del Maestre,Escurial,6.8232522,153554.8266894,74.3212918,153635.9712334
Puebla del Maestre,Almaraz,6.8232522,239915.4960276,75.4078845,239997.7271643
Puebla del Maestre,Miajadas,6.8232522,153751.7791782,39.1585618,153797.7609922
Puebla del Maestre,Valencia de Alcántara,6.8232522,220441.479684,2.5264989,220450.8294352
Puebla del Maestre,Trujillo,6.8232522,192852.999428,201.0830222,193060.9057025
Puebla del Maestre,Montánchez,6.8232522,152604.7461115,46.3952131,152657.9645768
Puebla del Maestre,Castañar de Ibor,6.8232522,235086.3029355,698.7043221,235791.8305098
Puebla del Maestre,Miajadas,6.8232522,153688.5033701,29.0812557,153724.407878
Puebla del Maestre,Brozas,6.8232522,217929.732007,66.5231765,218003.0784357
Puebla del Maestre,Logrosán,6.8232522,191096.7727369,52.4389281,191156.0349173
Puebla del Maestre,Cáceres,6.8232522,183990.600562,127.5009616,184124.9247758
Manchita,Ribera del Fresno,117.3517057,48960.4372814,133.3404845,49211.1294716
Manchita,Ribera del Fresno,117.3517057,51089.3648375,43.0864065,51249.8029496
Manchita,Don Benito,117.3517057,35883.207756,1210.0073194,37210.5667811
Manchita,Talavera la Real,117.3517057,76871.8792463,157.046597,77146.2775489
Manchita,Atalaya,117.3517057,86249.3529887,1173.6409482,87540.3456425
Manchita,Quintana de la Serena,117.3517057,77804.5144639,22.5339004,77944.40007
Manchita,Cabeza del Buey,117.3517057,108294.2453364,167.6163566,108579.2133986
Manchita,Fregenal de la Sierra,117.3517057,115750.839553,714.1054274,116582.2966861
Manchita,Fuente del Maestre,117.3517057,67863.5759767,904.9346082,68885.8622906
Manchita,Llerena,117.3517057,90052.3131544,387.2846945,90556.9495545
Manchita,Siruela,117.3517057,116101.4433322,60.3970647,116279.1921026
Manchita,Puebla del Prior,117.3517057,49246.6132185,856.8577394,50220.8226635
Manchita,Olivenza,117.3517057,115694.4888754,419.4188023,116231.2593834
Manchita,Mérida,117.3517057,36966.2099725,457.6761902,37541.2378684
Manchita,Castuera,117.3517057,78420.96091,46.7786586,78585.0912743
Manchita,Monterrubio de la Serena,117.3517057,99797.9606797,100.409866,100015.7222513
Manchita,Villanueva de la Serena,117.3517057,46611.414477,153.7294795,46882.4956621
Manchita,Badajoz,117.3517057,88275.9586721,272.375242,88665.6856197
Manchita,Trujillo,117.3517057,89470.3950229,1198.1750218,90785.9217503
Manchita,Moraleja,117.3517057,180819.3131627,316.2138127,181252.878681
Manchita,Nuñomoral,117.3517057,231029.2747441,45.3584391,231191.9848888
Manchita,Cabezuela del Valle,117.3517057,205881.522599,418.7409299,206417.6152345
Manchita,Aldeanueva del Camino,117.3517057,201977.6235055,220.512285,202315.4874962
Manchita,Ceclavín,117.3517057,175575.8490849,1118.2002169,176811.4010075
Manchita,Montehermoso,117.3517057,186883.3354984,518.5415382,187519.2287422
Manchita,Jaraíz de la Vera,117.3517057,170707.8034427,685.9588293,171511.1139776
Manchita,Navalmoral de la Mata,117.3517057,166396.8827857,1329.9633607,167844.1978521
Manchita,Jarandilla de la Vera,117.3517057,188159.5698123,659.9406189,188936.8621368
Manchita,Plasencia,117.3517057,169851.6556679,588.7880731,170557.7954466
Manchita,Cañaveral,117.3517057,138410.238792,193.661938,138721.2524356
Manchita,Cadalso,117.3517057,209842.4611161,345.2970645,210305.1098862
Manchita,Coria,117.3517057,159699.2282101,74.549165,159891.1290808
Manchita,Serradilla,117.3517057,150064.2030617,1273.8395642,151455.3943316
Manchita,Millanes,117.3517057,154402.6258405,220.4399506,154740.4174968
Manchita,Casatejada,117.3517057,153438.2527518,320.3661866,153875.9706441
Manchita,Escurial,117.3517057,55951.2740469,74.3212918,56142.9470443
Manchita,Almaraz,117.3517057,142311.9433851,75.4078845,142504.7029752
Manchita,Miajadas,117.3517057,56148.2265357,39.1585618,56304.7368031
Manchita,Valencia de Alcántara,117.3517057,159723.0183935,2.5264989,159842.896598
Manchita,Trujillo,117.3517057,95249.4467855,201.0830222,95567.8815134
Manchita,Montánchez,117.3517057,73609.2806383,46.3952131,73773.027557
Manchita,Castañar de Ibor,117.3517057,145077.0251511,698.7043221,145893.0811789
Manchita,Miajadas,117.3517057,56084.9507276,29.0812557,56231.3836889
Manchita,Brozas,117.3517057,144840.1607841,66.5231765,145024.0356662
Manchita,Logrosán,117.3517057,98351.747283,52.4389281,98521.5379168
Manchita,Cáceres,117.3517057,104995.1350888,127.5009616,105239.987756
"Morera, La",Ribera del Fresno,43.367286,44688.3833852,133.3404845,44865.0911557
"Morera, La",Ribera del Fresno,43.367286,42559.4558291,43.0864065,42645.9095216
"Morera, La",Don Benito,43.367286,103862.7962433,1210.0073194,105116.1708487
"Morera, La",Talavera la Real,43.367286,51302.3131466,157.046597,51502.7270295
"Morera, La",Atalaya,43.367286,39344.4305005,1173.6409482,40561.4387347
"Morera, La",Quintana de la Serena,43.367286,105789.9325493,22.5339004,105855.8337356
"Morera, La",Cabeza del Buey,43.367286,149546.2059788,167.6163566,149757.1896213
"Morera, La",Fregenal de la Sierra,43.367286,61031.9403441,714.1054274,61789.4130575
"Morera, La",Fuente del Maestre,43.367286,21373.0994481,904.9346082,22321.4013423
"Morera, La",Llerena,43.367286,71612.9820125,387.2846945,72043.6339929
"Morera, La",Siruela,43.367286,179556.1030972,60.3970647,179659.8674479
"Morera, La",Puebla del Prior,43.367286,44402.2074481,856.8577394,45302.4324734
"Morera, La",Olivenza,43.367286,42131.7041556,419.4188023,42594.4902439
"Morera, La",Mérida,43.367286,54422.6992934,457.6761902,54923.7427696
"Morera, La",Castuera,43.367286,114437.5270198,46.7786586,114527.6729644
"Morera, La",Monterrubio de la Serena,43.367286,133583.6322518,100.409866,133727.4094037
"Morera, La",Villanueva de la Serena,43.367286,114591.0029643,153.7294795,114788.0997297
"Morera, La",Badajoz,43.367286,59245.8838694,272.375242,59561.6263974
"Morera, La",Trujillo,43.367286,138082.8966595,1198.1750218,139324.4389672
"Morera, La",Moraleja,43.367286,203508.0482292,316.2138127,203867.6293279
"Morera, La",Nuñomoral,43.367286,253718.0098107,45.3584391,253806.7355357
"Morera, La",Cabezuela del Valle,43.367286,233844.7630729,418.7409299,234306.8712888
"Morera, La",Aldeanueva del Camino,43.367286,228191.941393,220.512285,228455.8209639
"Morera, La",Ceclavín,43.367286,194471.8393998,1118.2002169,195633.4069027
"Morera, La",Montehermoso,43.367286,209572.070565,518.5415382,210133.9793891
"Morera, La",Jaraíz de la Vera,43.367286,215033.1794253,685.9588293,215762.5055405
"Morera, La",Navalmoral de la Mata,43.367286,210722.2587683,1329.9633607,212095.589415
"Morera, La",Jarandilla de la Vera,43.367286,232484.9457949,659.9406189,233188.2536998
"Morera, La",Plasencia,43.367286,192859.850892,588.7880731,193492.006251
"Morera, La",Cañaveral,43.367286,161098.9738586,193.661938,161336.0030825
"Morera, La",Cadalso,43.367286,232531.1961827,345.2970645,232919.8605331
"Morera, La",Coria,43.367286,182387.9632767,74.549165,182505.8797277
"Morera, La",Serradilla,43.367286,177835.1212593,1273.8395642,179152.3281095
"Morera, La",Millanes,43.367286,198728.0018231,220.4399506,198991.8090597
"Morera, La",Casatejada,43.367286,197763.6287344,320.3661866,198127.362207
"Morera, La",Escurial,43.367286,106755.6207087,74.3212918,106873.3092865
"Morera, La",Almaraz,43.367286,186637.3193677,75.4078845,186756.0945381
"Morera, La",Miajadas,43.367286,104249.5850813,39.1585618,104332.110929
"Morera, La",Valencia de Alcántara,43.367286,143767.8922516,2.5264989,143813.7860365
"Morera, La",Trujillo,43.367286,139170.0493818,201.0830222,139414.4996899
"Morera, La",Montánchez,43.367286,96298.0157049,46.3952131,96387.7782039
"Morera, La",Castañar de Ibor,43.367286,198615.7003499,698.7043221,199357.7719579
"Morera, La",Miajadas,43.367286,104186.3092731,29.0812557,104258.7578148
"Morera, La",Brozas,43.367286,147913.4532325,66.5231765,148023.3436949
"Morera, La",Logrosán,43.367286,151510.1291807,52.4389281,151605.9353949
"Morera, La",Cáceres,43.367286,127683.8701554,127.5009616,127854.738403
Fuente del Arco,Ribera del Fresno,103.2098221,62126.2515558,133.3404845,62362.8018625
Fuente del Arco,Ribera del Fresno,103.2098221,59997.3239997,43.0864065,60143.6202284
Fuente del Arco,Don Benito,103.2098221,110013.2150397,1210.0073194,111326.4321813
Fuente del Arco,Talavera la Real,103.2098221,126345.9081567,157.046597,126606.1645758
Fuente del Arco,Atalaya,103.2098221,67917.1320264,1173.6409482,69193.9827968
Fuente del Arco,Quintana de la Serena,103.2098221,82761.9207476,22.5339004,82887.6644702
Fuente del Arco,Cabeza del Buey,103.2098221,103441.9242399,167.6163566,103712.7504187
Fuente del Arco,Fregenal de la Sierra,103.2098221,80012.1995787,714.1054274,80829.5148283
Fuente del Arco,Fuente del Maestre,103.2098221,70359.7719078,904.9346082,71367.9163382
Fuente del Arco,Llerena,103.2098221,16182.0406137,387.2846945,16672.5351303
Fuente del Arco,Siruela,103.2098221,137153.9554297,60.3970647,137317.5623165
Fuente del Arco,Puebla del Prior,103.2098221,61840.0756187,856.8577394,62800.1431802
Fuente del Arco,Olivenza,103.2098221,127165.9254766,419.4188023,127688.5541011
Fuente del Arco,Mérida,103.2098221,111898.5241622,457.6761902,112459.4101746
Fuente del Arco,Castuera,103.2098221,87837.6652451,46.7786586,87987.6537258
Fuente del Arco,Monterrubio de la Serena,103.2098221,79408.8777027,100.409866,79612.4973908
Fuente del Arco,Villanueva de la Serena,103.2098221,116828.0667419,153.7294795,117085.0060435
Fuente del Arco,Badajoz,103.2098221,137049.6416662,272.375242,137425.2267303
Fuente del Arco,Trujillo,103.2098221,172178.8362062,1198.1750218,173480.2210501
Fuente del Arco,Moraleja,103.2098221,260590.6283198,316.2138127,261010.0519546
Fuente del Arco,Nuñomoral,103.2098221,310800.5899012,45.3584391,310949.1581625
Fuente del Arco,Cabezuela del Valle,103.2098221,288589.9637823,418.7409299,289111.9145343
Fuente del Arco,Aldeanueva del Camino,103.2098221,284686.0646889,220.512285,285009.786796
Fuente del Arco,Ceclavín,103.2098221,255347.1642421,1118.2002169,256568.5742812
Fuente del Arco,Montehermoso,103.2098221,266654.6506556,518.5415382,267276.4020159
Fuente del Arco,Jaraíz de la Vera,103.2098221,253416.244626,685.9588293,254205.4132774
Fuente del Arco,Navalmoral de la Mata,103.2098221,249105.323969,1329.9633607,250538.4971519
Fuente del Arco,Jarandilla de la Vera,103.2098221,270868.0109956,659.9406189,271631.1614367
Fuente del Arco,Plasencia,103.2098221,249942.4309826,588.7880731,250634.4288778
Fuente del Arco,Cañaveral,103.2098221,218181.5539491,193.661938,218478.4257092
Fuente del Arco,Cadalso,103.2098221,289613.7762733,345.2970645,290062.2831599
Fuente del Arco,Coria,103.2098221,239470.5433672,74.549165,239648.3023544
Fuente del Arco,Serradilla,103.2098221,232772.644245,1273.8395642,234149.6936314
Fuente del Arco,Millanes,103.2098221,237111.0670239,220.4399506,237434.7167966
Fuente del Arco,Casatejada,103.2098221,236146.6939352,320.3661866,236570.2699439
Fuente del Arco,Escurial,103.2098221,138659.7152302,74.3212918,138837.2463441
Fuente del Arco,Almaraz,103.2098221,225020.3845684,75.4078845,225199.002275
Fuente del Arco,Miajadas,103.2098221,138856.667719,39.1585618,138999.036103
Fuente del Arco,Valencia de Alcántara,103.2098221,221571.6500484,2.5264989,221677.3863694
Fuente del Arco,Trujillo,103.2098221,177957.8879688,201.0830222,178262.1808132
Fuente del Arco,Montánchez,103.2098221,153380.5957954,46.3952131,153530.2008307
Fuente del Arco,Castañar de Ibor,103.2098221,213542.1600858,698.7043221,214344.07423
Fuente del Arco,Miajadas,103.2098221,138793.3919109,29.0812557,138925.6829887
Fuente del Arco,Brozas,103.2098221,218705.5816909,66.5231765,218875.3146896
Fuente del Arco,Logrosán,103.2098221,169552.6298873,52.4389281,169708.2786376
Fuente del Arco,Cáceres,103.2098221,184766.450246,127.5009616,184997.1610297
Don Álvaro,Ribera del Fresno,6.7311776,58482.7456452,133.3404845,58622.8173073
Don Álvaro,Ribera del Fresno,6.7311776,60611.6732013,43.0864065,60661.4907853
Don Álvaro,Don Benito,6.7311776,48973.6091763,1210.0073194,50190.3476733
Don Álvaro,Talavera la Real,6.7311776,53737.8243927,157.046597,53901.6021672
Don Álvaro,Atalaya,6.7311776,81240.8720594,1173.6409482,82421.2441852
Don Álvaro,Quintana de la Serena,6.7311776,87326.8228277,22.5339004,87356.0879057
Don Álvaro,Cabeza del Buey,6.7311776,121384.6467566,167.6163566,121558.9942908
Don Álvaro,Fregenal de la Sierra,6.7311776,110742.3586238,714.1054274,111463.1952288
Don Álvaro,Fuente del Maestre,6.7311776,56779.8646901,904.9346082,57691.5304759
Don Álvaro,Llerena,6.7311776,99574.6215182,387.2846945,99968.6373902
Don Álvaro,Siruela,6.7311776,123754.8854026,60.3970647,123822.0136449
Don Álvaro,Puebla del Prior,6.7311776,58768.9215823,856.8577394,59632.5104993
Don Álvaro,Olivenza,6.7311776,92560.4340218,419.4188023,92986.5840017
Don Álvaro,Mérida,6.7311776,14771.2796529,457.6761902,15235.6870207
Don Álvaro,Castuera,6.7311776,91511.3623302,46.7786586,91564.8721664
Don Álvaro,Monterrubio de la Serena,6.7311776,112888.3621,100.409866,112995.5031435
Don Álvaro,Villanueva de la Serena,6.7311776,59701.8158973,153.7294795,59862.2765543
Don Álvaro,Badajoz,6.7311776,68134.0578105,272.375242,68413.16423
Don Álvaro,Trujillo,6.7311776,83953.622634,1198.1750218,85158.5288333
Don Álvaro,Moraleja,6.7311776,161086.9083856,316.2138127,161409.8533759
Don Álvaro,Nuñomoral,6.7311776,211296.8699671,45.3584391,211348.9595837
Don Álvaro,Cabezuela del Valle,6.7311776,191423.6232293,418.7409299,191849.0953368
Don Álvaro,Aldeanueva del Camino,6.7311776,185770.8015494,220.512285,185998.0450119
Don Álvaro,Ceclavín,6.7311776,155843.4443079,1118.2002169,156968.3757024
Don Álvaro,Montehermoso,6.7311776,167150.9307214,518.5415382,167676.2034371
Don Álvaro,Jaraíz de la Vera,6.7311776,165191.0310538,685.9588293,165883.7210606
Don Álvaro,Navalmoral de la Mata,6.7311776,160880.1103967,1329.9633607,162216.804935
Don Álvaro,Jarandilla de la Vera,6.7311776,182642.7974233,659.9406189,183309.4692198
Don Álvaro,Plasencia,6.7311776,150438.7110484,588.7880731,151034.230299
Don Álvaro,Cañaveral,6.7311776,118677.8340149,193.661938,118878.2271305
Don Álvaro,Cadalso,6.7311776,190110.0563391,345.2970645,190462.0845811
Don Álvaro,Coria,6.7311776,139966.8234331,74.549165,140048.1037757
Don Álvaro,Serradilla,6.7311776,135413.9814157,1273.8395642,136694.5521575
Don Álvaro,Millanes,6.7311776,148885.8534516,220.4399506,149113.0245797
Don Álvaro,Casatejada,6.7311776,147921.4803629,320.3661866,148248.5777271
Don Álvaro,Escurial,6.7311776,50954.4030141,74.3212918,51035.4554834
Don Álvaro,Almaraz,6.7311776,136795.1709962,75.4078845,136877.3100582
Don Álvaro,Miajadas,6.7311776,48448.3673866,39.1585618,48494.257126
Don Álvaro,Valencia de Alcántara,6.7311776,139990.6136165,2.5264989,139999.8712929
Don Álvaro,Trujillo,6.7311776,89732.6743966,201.0830222,89940.4885963
Don Álvaro,Montánchez,6.7311776,53876.8758613,46.3952131,53930.0022519
Don Álvaro,Castañar de Ibor,6.7311776,148773.5519783,698.7043221,149478.987478
Don Álvaro,Miajadas,6.7311776,48385.0915785,29.0812557,48420.9040117
Don Álvaro,Brozas,6.7311776,125107.756007,66.5231765,125181.0103611
Don Álvaro,Logrosán,6.7311776,95708.9114861,52.4389281,95768.0815918
Don Álvaro,Cáceres,6.7311776,85262.7303118,127.5009616,85396.9624509
Alconera,Ribera del Fresno,27.5991839,36199.9508008,133.3404845,36360.8904692
Alconera,Ribera del Fresno,27.5991839,34071.0232448,43.0864065,34141.7088351
Alconera,Don Benito,27.5991839,104138.2518028,1210.0073194,105375.8583061
Alconera,Talavera la Real,27.5991839,82265.3688928,157.046597,82450.0146737
Alconera,Atalaya,27.5991839,6354.8793709,1173.6409482,7556.119503
Alconera,Quintana de la Serena,27.5991839,103748.7405916,22.5339004,103798.8736759
Alconera,Cabeza del Buey,27.5991839,141531.9065336,167.6163566,141727.122074
Alconera,Fregenal de la Sierra,27.5991839,35856.3659353,714.1054274,36598.0705466
Alconera,Fuente del Maestre,27.5991839,23840.9703432,904.9346082,24773.5041353
Alconera,Llerena,27.5991839,53577.2010609,387.2846945,53992.0849392
Alconera,Siruela,27.5991839,174122.3719798,60.3970647,174210.3682284
Alconera,Puebla del Prior,27.5991839,35913.7748637,856.8577394,36798.231787
Alconera,Olivenza,27.5991839,80647.123912,419.4188023,81094.1418982
Alconera,Mérida,27.5991839,71892.3572743,457.6761902,72377.6326484
Alconera,Castuera,27.5991839,110157.9265312,46.7786586,110232.3043737
Alconera,Monterrubio de la Serena,27.5991839,123619.6398504,100.409866,123747.6489002
Alconera,Villanueva de la Serena,27.5991839,114866.4585238,153.7294795,115047.7871871
Alconera,Badajoz,27.5991839,90530.8401016,272.375242,90830.8145274
Alconera,Trujillo,27.5991839,155159.3098621,1198.1750218,156385.0840677
Alconera,Moraleja,27.5991839,220584.4614319,316.2138127,220928.2744284
Alconera,Nuñomoral,27.5991839,270794.4230133,45.3584391,270867.3806363
Alconera,Cabezuela del Valle,27.5991839,250921.1762756,418.7409299,251367.5163894
Alconera,Aldeanueva del Camino,27.5991839,245268.3545956,220.512285,245516.4660645
Alconera,Ceclavín,27.5991839,215340.9973542,1118.2002169,216486.796755
Alconera,Montehermoso,27.5991839,226648.4837676,518.5415382,227194.6244897
Alconera,Jaraíz de la Vera,27.5991839,232109.5926279,685.9588293,232823.1506411
Alconera,Navalmoral de la Mata,27.5991839,227798.6719709,1329.9633607,229156.2345155
Alconera,Jarandilla de la Vera,27.5991839,249561.3589975,659.9406189,250248.8988003
Alconera,Plasencia,27.5991839,209936.2640947,588.7880731,210552.6513516
Alconera,Cañaveral,27.5991839,178175.3870612,193.661938,178396.648183
Alconera,Cadalso,27.5991839,249607.6093853,345.2970645,249980.5056337
Alconera,Coria,27.5991839,199464.3764793,74.549165,199566.5248282
Alconera,Serradilla,27.5991839,194911.5344619,1273.8395642,196212.97321
Alconera,Millanes,27.5991839,215804.4150258,220.4399506,216052.4541602
Alconera,Casatejada,27.5991839,214840.0419371,320.3661866,215188.0073076
Alconera,Escurial,27.5991839,122265.1879827,74.3212918,122367.1084584
Alconera,Almaraz,27.5991839,203713.7325704,75.4078845,203816.7396387
Alconera,Miajadas,27.5991839,119759.1523553,39.1585618,119825.9101009
Alconera,Valencia de Alcántara,27.5991839,175052.8484838,2.5264989,175082.9741665
Alconera,Trujillo,27.5991839,156246.4625844,201.0830222,156475.1447905
Alconera,Montánchez,27.5991839,113374.4289075,46.3952131,113448.4233045
Alconera,Castañar de Ibor,27.5991839,213332.0691979,698.7043221,214058.3727039
Alconera,Miajadas,27.5991839,119695.8765471,29.0812557,119752.5569867
Alconera,Brozas,27.5991839,177882.3471491,66.5231765,177976.4695094
Alconera,Logrosán,27.5991839,166606.7913298,52.4389281,166686.8294418
Alconera,Cáceres,27.5991839,144760.2833581,127.5009616,144915.3835035
Nogales,Ribera del Fresno,132.4592602,54168.1625268,133.3404845,54433.9622716
Nogales,Ribera del Fresno,132.4592602,52039.2349708,43.0864065,52214.7806375
Nogales,Don Benito,132.4592602,108402.9319572,1210.0073194,109745.3985368
Nogales,Talavera la Real,132.4592602,42227.5883342,157.046597,42517.0941914
Nogales,Atalaya,132.4592602,48824.2096421,1173.6409482,50130.3098506
Nogales,Quintana de la Serena,132.4592602,110330.0682632,22.5339004,110485.0614238
Nogales,Cabeza del Buey,132.4592602,154086.3416927,167.6163566,154386.4173095
Nogales,Fregenal de la Sierra,132.4592602,66207.9525849,714.1054274,67054.5172726
Nogales,Fuente del Maestre,132.4592602,30852.8785897,904.9346082,31890.2724582
Nogales,Llerena,132.4592602,81092.7611541,387.2846945,81612.5051088
Nogales,Siruela,132.4592602,184011.9190647,60.3970647,184204.7753896
Nogales,Puebla del Prior,132.4592602,53881.9865897,856.8577394,54871.3035893
Nogales,Olivenza,132.4592602,33056.9793432,419.4188023,33608.8574058
Nogales,Mérida,132.4592602,58878.5152609,457.6761902,59468.6507113
Nogales,Castuera,132.4592602,118977.6627337,46.7786586,119156.9006526
Nogales,Monterrubio de la Serena,132.4592602,139146.6314419,100.409866,139379.500568
Nogales,Villanueva de la Serena,132.4592602,119131.1386782,153.7294795,119417.3274179
Nogales,Badajoz,132.4592602,50171.159057,272.375242,50575.9935592
Nogales,Trujillo,132.4592602,142538.7126269,1198.1750218,143869.3469089
Nogales,Moraleja,132.4592602,207963.8641967,316.2138127,208412.5372696
Nogales,Nuñomoral,132.4592602,258173.8257782,45.3584391,258351.6434775
Nogales,Cabezuela del Valle,132.4592602,238300.5790404,418.7409299,238851.7792305
Nogales,Aldeanueva del Camino,132.4592602,232647.7573604,220.512285,233000.7289057
Nogales,Ceclavín,132.4592602,185397.1145874,1118.2002169,186647.7740645
Nogales,Montehermoso,132.4592602,214027.8865325,518.5415382,214678.8873309
Nogales,Jaraíz de la Vera,132.4592602,219488.9953928,685.9588293,220307.4134823
Nogales,Navalmoral de la Mata,132.4592602,215178.0747357,1329.9633607,216640.4973567
Nogales,Jarandilla de la Vera,132.4592602,236940.7617623,659.9406189,237733.1616415
Nogales,Plasencia,132.4592602,197315.6668595,588.7880731,198036.9141928
Nogales,Cañaveral,132.4592602,165554.789826,193.661938,165880.9110242
Nogales,Cadalso,132.4592602,236987.0121502,345.2970645,237464.7684749
Nogales,Coria,132.4592602,186843.7792442,74.549165,187050.7876694
Nogales,Serradilla,132.4592602,182290.9372268,1273.8395642,183697.2360512
Nogales,Millanes,132.4592602,203183.8177906,220.4399506,203536.7170014
Nogales,Casatejada,132.4592602,202219.4447019,320.3661866,202672.2701488
Nogales,Escurial,132.4592602,111211.4366762,74.3212918,111418.2172282
Nogales,Almaraz,132.4592602,191093.1353352,75.4078845,191301.0024799
Nogales,Miajadas,132.4592602,108705.4010487,39.1585618,108877.0188707
Nogales,Valencia de Alcántara,132.4592602,134693.1674392,2.5264989,134828.1531983
Nogales,Trujillo,132.4592602,143625.8653492,201.0830222,143959.4076317
Nogales,Montánchez,132.4592602,100753.8316724,46.3952131,100932.6861457
Nogales,Castañar de Ibor,132.4592602,203071.5163173,698.7043221,203902.6798997
Nogales,Miajadas,132.4592602,108642.1252406,29.0812557,108803.6657565
Nogales,Brozas,132.4592602,138838.72842,66.5231765,139037.7108567
Nogales,Logrosán,132.4592602,155965.9451482,52.4389281,156150.8433366
Nogales,Cáceres,132.4592602,132139.6861229,127.5009616,132399.6463447
Helechosa de los Montes,Ribera del Fresno,26.5505345,189204.8659103,133.3404845,189364.7569293
Helechosa de los Montes,Ribera del Fresno,26.5505345,191333.7934663,43.0864065,191403.4304074
Helechosa de los Montes,Don Benito,26.5505345,129148.1261974,1210.0073194,130384.6840514
Helechosa de los Montes,Talavera la Real,26.5505345,209649.8924242,157.046597,209833.4895558
