InputID,TargetID,Distance
Badajoz,Ribera del Fresno,72541.138205458
Badajoz,Ribera del Fresno,73512.2564500037
Badajoz,Don Benito,96743.8477212994
Badajoz,Talavera la Real,18043.368234543
Badajoz,Atalaya,71659.5840203036
Badajoz,Quintana de la Serena,114903.424833028
Badajoz,Cabeza del Buey,153524.989445351
Badajoz,Fregenal de la Sierra,85197.3347403857
Badajoz,Fuente del Maestre,59632.725105201
Badajoz,Llerena,109352.86354959
Badajoz,Siruela,163815.720151306
Badajoz,Puebla del Prior,73364.1105905405
Badajoz,Olivenza,22618.3699181366
Badajoz,Mérida,50673.1171282838
Badajoz,Castuera,123192.144129572
Badajoz,Monterrubio de la Serena,139129.940551346
Badajoz,Villanueva de la Serena,108888.123837646
Badajoz,Badajoz,4909.10138059537
Badajoz,Trujillo,114634.695346959
Badajoz,Moraleja,133101.576243437
Badajoz,Nuñomoral,180867.459226021
Badajoz,Cabezuela del Valle,180299.584928105
Badajoz,Aldeanueva del Camino,178586.542236994
Badajoz,Ceclavín,108497.602380184
Badajoz,Montehermoso,142141.190022511
Badajoz,Jaraíz de la Vera,165352.016074811
Badajoz,Navalmoral de la Mata,167842.441911292
Badajoz,Jarandilla de la Vera,178971.363957939
Badajoz,Plasencia,145319.166652844
Badajoz,Cañaveral,114171.543032977
Badajoz,Cadalso,159322.986184216
Badajoz,Coria,123515.296487191
Badajoz,Serradilla,128072.29320956
Badajoz,Millanes,163726.852365963
Badajoz,Casatejada,158632.001603433
Badajoz,Escurial,98507.2855791135
Badajoz,Almaraz,151897.021504112
Badajoz,Miajadas,95726.2915355098
Badajoz,Valencia de Alcántara,64169.4631478515
Badajoz,Trujillo,118086.362019116
Badajoz,Montánchez,79674.7602176883
Badajoz,Castañar de Ibor,157035.392458004
Badajoz,Miajadas,95729.583376925
Badajoz,Brozas,82171.6370675023
Badajoz,Logrosán,138616.009780539
Badajoz,Cáceres,85442.2674410078
Mérida,Ribera del Fresno,39457.3444674933
Mérida,Ribera del Fresno,41267.12368519
Mérida,Don Benito,42003.2624492089
Mérida,Talavera la Real,36826.3825885648
Mérida,Atalaya,62963.4260029842
Mérida,Quintana de la Serena,62361.6513111232
Mérida,Cabeza del Buey,100104.513121936
Mérida,Fregenal de la Sierra,87768.0329801681
Mérida,Fuente del Maestre,45885.3700586348
Mérida,Llerena,81289.3897045576
Mérida,Siruela,108998.275315976
Mérida,Puebla del Prior,39855.446759934
Mérida,Olivenza,68286.5572617566
Mérida,Mérida,4147.6519475006
Mérida,Castuera,70596.9563808553
Mérida,Monterrubio de la Serena,89096.8809045832
Mérida,Villanueva de la Serena,54077.1353582373
Mérida,Badajoz,51987.8504059154
Mérida,Trujillo,71458.5900675919
Mérida,Moraleja,128748.403326428
Mérida,Nuñomoral,164170.908718229
Mérida,Cabezuela del Valle,151950.873464234
Mérida,Aldeanueva del Camino,153889.323500229
Mérida,Ceclavín,109961.665671666
Mérida,Montehermoso,127811.062781287
Mérida,Jaraíz de la Vera,133210.563254071
Mérida,Navalmoral de la Mata,131377.108658282
Mérida,Jarandilla de la Vera,146105.798754764
Mérida,Plasencia,122527.655066753
Mérida,Cañaveral,97276.9157456269
Mérida,Cadalso,150829.655448654
Mérida,Coria,113470.692317388
Mérida,Serradilla,102259.806915461
Mérida,Millanes,125277.321343357
Mérida,Casatejada,122662.178718432
Mérida,Escurial,47232.6481611362
Mérida,Almaraz,114156.49691275
Mérida,Miajadas,44118.7038198654
Mérida,Valencia de Alcántara,94861.8699558613
Mérida,Trujillo,76101.8549766539
Mérida,Montánchez,37832.7353754887
Mérida,Castañar de Ibor,111517.248649722
Mérida,Miajadas,44140.5473220697
Mérida,Brozas,85135.9920067945
Mérida,Logrosán,87584.8348076516
Mérida,Cáceres,67219.9602398882
Don Benito,Ribera del Fresno,53543.4367236154
Don Benito,Ribera del Fresno,54961.020280715
Don Benito,Don Benito,4662.03962025276
Don Benito,Talavera la Real,78614.342248468
Don Benito,Atalaya,85206.4622585689
Don Benito,Quintana de la Serena,29765.2349429066
Don Benito,Cabeza del Buey,61623.5997988555
Don Benito,Fregenal de la Sierra,110825.91595667
Don Benito,Fuente del Maestre,71737.6777973395
Don Benito,Llerena,82217.8511985511
Don Benito,Siruela,67237.7529487733
Don Benito,Puebla del Prior,53213.048582045
Don Benito,Olivenza,109171.423013524
Don Benito,Mérida,45968.3105300313
Don Benito,Castuera,36279.9766666043
Don Benito,Monterrubio de la Serena,58151.9246138405
Don Benito,Villanueva de la Serena,12539.6569963653
Don Benito,Badajoz,93683.6702190981
Don Benito,Moraleja,139414.402226053
Don Benito,Nuñomoral,161876.033522205
Don Benito,Cabezuela del Valle,140018.725847983
Don Benito,Aldeanueva del Camino,145272.099089864
Don Benito,Ceclavín,126958.521928851
Don Benito,Montehermoso,130825.55423945
Don Benito,Jaraíz de la Vera,119072.208773212
Don Benito,Navalmoral de la Mata,112749.766358689
Don Benito,Jarandilla de la Vera,130106.984486302
Don Benito,Plasencia,118776.513810171
Don Benito,Cañaveral,102677.087272804
Don Benito,Cadalso,156248.638185733
Don Benito,Coria,121756.928175998
Don Benito,Serradilla,98607.627413393
Don Benito,Millanes,104952.232607873
Don Benito,Casatejada,105438.49710454
Don Benito,Escurial,22695.6206057328
Don Benito,Almaraz,95840.6347765994
Don Benito,Miajadas,20759.3585020932
Don Benito,Valencia de Alcántara,128883.257996977
Don Benito,Montánchez,40509.0135575766
Don Benito,Castañar de Ibor,83527.1192500185
Don Benito,Miajadas,20825.6893043425
Don Benito,Brozas,107120.080522623
Don Benito,Logrosán,53026.1443322607
Don Benito,Cáceres,79209.8426875923
Almendralejo,Ribera del Fresno,19613.0024169068
Almendralejo,Ribera del Fresno,20907.1776337816
Almendralejo,Don Benito,54178.5087337816
Almendralejo,Talavera la Real,39283.2065092703
Almendralejo,Atalaya,36529.3266530683
Almendralejo,Quintana de la Serena,65261.8340313524
Almendralejo,Cabeza del Buey,103907.557347368
Almendralejo,Fregenal de la Sierra,61412.1824256261
Almendralejo,Fuente del Maestre,19445.2297944242
Almendralejo,Llerena,60571.775529529
Almendralejo,Siruela,119111.655562043
Almendralejo,Puebla del Prior,20379.9986415472
Almendralejo,Olivenza,57800.2425854533
Almendralejo,Mérida,25528.4306567699
Almendralejo,Castuera,73268.4394620021
Almendralejo,Monterrubio de la Serena,86778.9033454082
Almendralejo,Villanueva de la Serena,66216.8964485094
Almendralejo,Badajoz,52916.6186461215
Almendralejo,Trujillo,96364.2607377387
Almendralejo,Moraleja,153203.42282989
Almendralejo,Nuñomoral,190391.63361026
Almendralejo,Cabezuela del Valle,178290.366293167
Almendralejo,Aldeanueva del Camino,180336.327810434
Almendralejo,Ceclavín,132936.103885921
Almendralejo,Montehermoso,153662.166220701
Almendralejo,Jaraíz de la Vera,159333.87411896
Almendralejo,Navalmoral de la Mata,156936.100967053
Almendralejo,Jarandilla de la Vera,172091.093620565
Almendralejo,Plasencia,148935.029715822
Almendralejo,Cañaveral,123116.734861604
Almendralejo,Cadalso,176146.357511983
Almendralejo,Coria,138643.546163013
Almendralejo,Serradilla,128700.617142458
Almendralejo,Millanes,150505.567716276
Almendralejo,Casatejada,148371.559997975
Almendralejo,Escurial,69049.7500071919
Almendralejo,Almaraz,139637.557544686
Almendralejo,Miajadas,65852.8657341417
Almendralejo,Valencia de Alcántara,108252.42601202
Almendralejo,Trujillo,101222.737931425
Almendralejo,Montánchez,64022.7343414855
Almendralejo,Castañar de Ibor,134683.083435726
Almendralejo,Miajadas,65891.1857635663
Almendralejo,Brozas,106999.086375182
Almendralejo,Logrosán,107705.057411485
Almendralejo,Cáceres,92664.3287792889
Villanueva de la Serena,Ribera del Fresno,58756.32933263
Villanueva de la Serena,Ribera del Fresno,60105.0775376286
Villanueva de la Serena,Don Benito,8579.00061565605
Villanueva de la Serena,Talavera la Real,84508.2122085235
Villanueva de la Serena,Atalaya,90491.5282164925
Villanueva de la Serena,Quintana de la Serena,28659.2838425074
Villanueva de la Serena,Cabeza del Buey,57369.7513823882
Villanueva de la Serena,Fregenal de la Sierra,115990.792605474
Villanueva de la Serena,Fuente del Maestre,77387.38556372
Villanueva de la Serena,Llerena,85432.2562727904
Villanueva de la Serena,Siruela,61460.979783467
Villanueva de la Serena,Puebla del Prior,58381.6499663595
Villanueva de la Serena,Olivenza,115255.415132697
Villanueva de la Serena,Mérida,51907.1578968554
Villanueva de la Serena,Castuera,34125.7594274795
Villanueva de la Serena,Monterrubio de la Serena,56224.2696903578
Villanueva de la Serena,Villanueva de la Serena,7695.53553498248
Villanueva de la Serena,Badajoz,99526.056015148
Villanueva de la Serena,Trujillo,51960.5124861768
Villanueva de la Serena,Moraleja,140531.671245827
Villanueva de la Serena,Nuñomoral,160958.133021681
Villanueva de la Serena,Cabezuela del Valle,137801.419880178
Villanueva de la Serena,Aldeanueva del Camino,143517.243065004
Villanueva de la Serena,Ceclavín,129072.768645919
Villanueva de la Serena,Montehermoso,130903.935786115
Villanueva de la Serena,Jaraíz de la Vera,116676.61251698
Villanueva de la Serena,Navalmoral de la Mata,109711.463353277
Villanueva de la Serena,Jarandilla de la Vera,127341.086685225
Villanueva de la Serena,Plasencia,117966.797923815
Villanueva de la Serena,Cañaveral,103416.159612388
Villanueva de la Serena,Cadalso,156492.95604871
Villanueva de la Serena,Coria,122684.854009696
Villanueva de la Serena,Serradilla,98063.1401584878
Villanueva de la Serena,Millanes,101715.818633429
Villanueva de la Serena,Casatejada,102689.660294605
Villanueva de la Serena,Escurial,22140.932679751
Villanueva de la Serena,Almaraz,93023.8813318423
Villanueva de la Serena,Miajadas,20992.504294935
Villanueva de la Serena,Valencia de Alcántara,133361.313142345
Villanueva de la Serena,Trujillo,57036.0423603204
Villanueva de la Serena,Montánchez,43106.8677313329
Villanueva de la Serena,Castañar de Ibor,79248.9600839199
Villanueva de la Serena,Miajadas,21056.3079478676
Villanueva de la Serena,Brozas,110104.281250318
Villanueva de la Serena,Logrosán,47931.11983555
Villanueva de la Serena,Cáceres,81300.1698253001
Zafra,Ribera del Fresno,22769.9147249828
Zafra,Ribera del Fresno,21581.6942663404
Zafra,Don Benito,72911.2154440453
Zafra,Talavera la Real,60740.680702755
Zafra,Atalaya,9052.04171431078
Zafra,Quintana de la Serena,74583.4014678455
Zafra,Cabeza del Buey,110127.770471776
Zafra,Fregenal de la Sierra,34862.4043325048
Zafra,Fuente del Maestre,10714.569852387
Zafra,Llerena,40549.5093043959
Zafra,Siruela,130775.594536967
Zafra,Puebla del Prior,23219.6682649356
Zafra,Olivenza,64049.7924984574
Zafra,Mérida,54214.7855138044
Zafra,Castuera,81232.6107454158
Zafra,Monterrubio de la Serena,87999.0637971325
Zafra,Villanueva de la Serena,83402.0581336898
Zafra,Badajoz,70799.6891463256
Zafra,Trujillo,122530.767427976
Zafra,Moraleja,181546.669573421
Zafra,Nuñomoral,219033.326463678
Zafra,Cabezuela del Valle,206078.704443766
Zafra,Aldeanueva del Camino,208526.880357127
Zafra,Ceclavín,160704.552468883
Zafra,Montehermoso,182354.125114384
Zafra,Jaraíz de la Vera,186707.583519492
Zafra,Navalmoral de la Mata,183466.635958146
Zafra,Jarandilla de la Vera,199206.836471151
Zafra,Plasencia,177410.06656294
Zafra,Cañaveral,151809.189450407
Zafra,Cadalso,204750.2677618
Zafra,Coria,167229.219160965
Zafra,Serradilla,157085.106876297
Zafra,Millanes,176631.749762924
Zafra,Casatejada,175139.161785541
Zafra,Escurial,93277.7603098206
Zafra,Almaraz,166135.885216204
Zafra,Miajadas,90166.0697698257
Zafra,Valencia de Alcántara,130806.807518135
Zafra,Trujillo,127560.029850207
Zafra,Montánchez,91860.2015582442
Zafra,Castañar de Ibor,158618.813580546
Zafra,Miajadas,90214.288453455
Zafra,Brozas,134407.095991992
Zafra,Logrosán,129189.36518467
Zafra,Cáceres,121331.620164529
Montijo,Ribera del Fresno,50029.0035417728
Montijo,Ribera del Fresno,51492.8120311138
Montijo,Don Benito,65531.71560447
Montijo,Talavera la Real,13304.0273980813
Montijo,Atalaya,62249.197171391
Montijo,Quintana de la Serena,84880.5791217184
Montijo,Cabeza del Buey,123132.122288715
Montijo,Fregenal de la Sierra,83494.2407306829
Montijo,Fuente del Maestre,45779.6595420769
Montijo,Llerena,91391.7953069308
Montijo,Siruela,132521.311596334
Montijo,Puebla del Prior,50725.2113605453
Montijo,Olivenza,46857.1867932298
Montijo,Mérida,19396.2951631201
Montijo,Castuera,93174.4822189138
Montijo,Monterrubio de la Serena,110484.021846287
Montijo,Villanueva de la Serena,77608.7689184269
Montijo,Badajoz,28465.1010831885
Montijo,Trujillo,87678.7913342051
Montijo,Moraleja,126606.187546456
Montijo,Nuñomoral,168240.579013738
Montijo,Cabezuela del Valle,161437.986272557
Montijo,Aldeanueva del Camino,161625.405706622
Montijo,Ceclavín,104739.394267037
Montijo,Montehermoso,130225.751439052
Montijo,Jaraíz de la Vera,144376.763978678
Montijo,Navalmoral de la Mata,144722.893657408
Montijo,Jarandilla de la Vera,157768.180708953
Montijo,Plasencia,128897.798146134
Montijo,Cañaveral,100153.30157856
Montijo,Cadalso,150959.172803385
Montijo,Coria,113552.713187156
Montijo,Serradilla,109721.818953673
Montijo,Millanes,139591.67408508
Montijo,Casatejada,135662.160004377
Montijo,Escurial,68147.5811238959
Montijo,Almaraz,127983.255163736
Montijo,Miajadas,65231.5668935337
Montijo,Valencia de Alcántara,77622.1086242422
Montijo,Trujillo,91713.356428984
Montijo,Montánchez,52207.6110178748
Montijo,Castañar de Ibor,129499.307640657
Montijo,Miajadas,65240.897852663
Montijo,Brozas,78195.6357655838
Montijo,Logrosán,108588.438282286
Montijo,Cáceres,69412.6295071094
Villafranca de los Barros,Ribera del Fresno,9180.94212683364
Villafranca de los Barros,Ribera del Fresno,9289.59611222135
Villafranca de los Barros,Don Benito,57155.5134494758
Villafranca de los Barros,Talavera la Real,52666.0146432505
Villafranca de los Barros,Atalaya,25691.0676863324
Villafranca de los Barros,Quintana de la Serena,62184.9138705815
Villafranca de los Barros,Cabeza del Buey,99603.6177485639
Villafranca de los Barros,Fregenal de la Sierra,51528.7897718872
Villafranca de los Barros,Fuente del Maestre,12250.343278461
Villafranca de los Barros,Llerena,46150.0198763263
Villafranca de los Barros,Siruela,117956.050895455
Villafranca de los Barros,Puebla del Prior,9986.70426797364
Villafranca de los Barros,Olivenza,65322.1526451624
Villafranca de los Barros,Mérida,39118.2489459218
Villafranca de los Barros,Castuera,69552.6068012713
Villafranca de los Barros,Monterrubio de la Serena,79769.1612127096
Villafranca de los Barros,Villanueva de la Serena,68201.2538468803
Villafranca de los Barros,Badajoz,65239.9114191084
Villafranca de los Barros,Trujillo,105769.836324978
Villafranca de los Barros,Moraleja,167342.460971454
Villafranca de los Barros,Nuñomoral,203280.872321811
Villafranca de los Barros,Cabezuela del Valle,189540.496578376
Villafranca de los Barros,Aldeanueva del Camino,192191.006799578
Villafranca de los Barros,Ceclavín,147408.950722769
Villafranca de los Barros,Montehermoso,167027.130612466
Villafranca de los Barros,Jaraíz de la Vera,170056.369151885
Villafranca de los Barros,Navalmoral de la Mata,166711.24966714
Villafranca de los Barros,Jarandilla de la Vera,182504.925881117
Villafranca de los Barros,Plasencia,161357.951104001
Villafranca de los Barros,Cañaveral,136489.80306775
Villafranca de los Barros,Cadalso,189910.483638658
Villafranca de los Barros,Coria,152473.028991655
Villafranca de los Barros,Serradilla,140944.232964305
Villafranca de los Barros,Millanes,159867.047643993
Villafranca de los Barros,Casatejada,158401.341765817
Villafranca de los Barros,Escurial,76587.0124109911
Villafranca de los Barros,Almaraz,149381.006230108
Villafranca de los Barros,Miajadas,73462.3663901843
Villafranca de los Barros,Valencia de Alcántara,122366.066628648
Villafranca de los Barros,Trujillo,110804.443489991
Villafranca de los Barros,Montánchez,75456.0959125869
Villafranca de los Barros,Castañar de Ibor,142039.050200801
Villafranca de los Barros,Miajadas,73509.7807180416
Villafranca de los Barros,Brozas,121581.561048027
Villafranca de los Barros,Logrosán,113050.86211764
Villafranca de los Barros,Cáceres,106309.57871618
Olivenza,Ribera del Fresno,76521.5570884999
Olivenza,Ribera del Fresno,76955.0249831158
Olivenza,Don Benito,110942.454426692
Olivenza,Talavera la Real,37605.1725164193
Olivenza,Atalaya,65182.253798189
Olivenza,Quintana de la Serena,125404.427369554
Olivenza,Cabeza del Buey,164149.130868179
Olivenza,Fregenal de la Sierra,71635.2293592979
Olivenza,Fuente del Maestre,58525.8571084047
Olivenza,Llerena,106515.380816076
Olivenza,Siruela,177787.213190934
Olivenza,Puebla del Prior,77368.7952580701
Olivenza,Olivenza,2537.59630812134
Olivenza,Mérida,66781.6856906279
Olivenza,Castuera,133493.666610959
Olivenza,Monterrubio de la Serena,146703.026031016
Olivenza,Villanueva de la Serena,123300.674393085
Olivenza,Badajoz,28911.4446287844
Olivenza,Trujillo,136187.43455235
Olivenza,Moraleja,156303.612565243
Olivenza,Nuñomoral,204746.613881799
Olivenza,Cabezuela del Valle,204191.237570161
Olivenza,Aldeanueva del Camino,202586.44857375
Olivenza,Ceclavín,131358.296398753
Olivenza,Montehermoso,166021.981787748
Olivenza,Jaraíz de la Vera,188961.020544757
Olivenza,Navalmoral de la Mata,191001.961322945
Olivenza,Jarandilla de la Vera,202561.650391118
Olivenza,Plasencia,169320.510322068
Olivenza,Cañaveral,138183.92846543
Olivenza,Cadalso,182726.090956937
Olivenza,Coria,147266.170094627
Olivenza,Serradilla,151943.013683842
Olivenza,Millanes,186584.165555424
Olivenza,Casatejada,181812.783509088
Olivenza,Escurial,117166.138127126
Olivenza,Almaraz,174799.118087517
Olivenza,Miajadas,114187.000242504
Olivenza,Valencia de Alcántara,82151.0561424292
Olivenza,Trujillo,139944.362800654
Olivenza,Montánchez,100787.717480888
Olivenza,Castañar de Ibor,178338.240180142
Olivenza,Miajadas,114199.961342452
Olivenza,Brozas,105413.068209366
Olivenza,Logrosán,157662.409616205
Olivenza,Cáceres,109374.233066332
Jerez de los Caballeros,Ribera del Fresno,54447.5548319534
Jerez de los Caballeros,Ribera del Fresno,53634.7747408257
Jerez de los Caballeros,Don Benito,103179.179629712
Jerez de los Caballeros,Talavera la Real,64059.5790731581
Jerez de los Caballeros,Atalaya,25945.3703262372
Jerez de los Caballeros,Quintana de la Serena,107339.979007252
Jerez de los Caballeros,Cabeza del Buey,143086.079722427
Jerez de los Caballeros,Fregenal de la Sierra,22217.681303551
Jerez de los Caballeros,Fuente del Maestre,34224.5245691755
Jerez de los Caballeros,Llerena,65887.7645909415
Jerez de los Caballeros,Siruela,163494.505595242
Jerez de los Caballeros,Puebla del Prior,55061.7197914944
Jerez de los Caballeros,Olivenza,48301.9875305638
Jerez de los Caballeros,Mérida,73539.1832333886
Jerez de los Caballeros,Castuera,114141.895238184
Jerez de los Caballeros,Monterrubio de la Serena,120602.989276335
Jerez de los Caballeros,Villanueva de la Serena,114437.201419555
Jerez de los Caballeros,Badajoz,67247.0869072377
Jerez de los Caballeros,Trujillo,147082.916217089
Jerez de los Caballeros,Moraleja,192039.588561114
Jerez de los Caballeros,Nuñomoral,234920.526427122
Jerez de los Caballeros,Cabezuela del Valle,226734.358844192
Jerez de los Caballeros,Aldeanueva del Camino,227668.842194495
Jerez de los Caballeros,Ceclavín,168851.456428818
Jerez de los Caballeros,Montehermoso,196857.0607271
Jerez de los Caballeros,Jaraíz de la Vera,208621.125790695
Jerez de los Caballeros,Navalmoral de la Mata,207180.556528589
Jerez de los Caballeros,Jarandilla de la Vera,221681.377546416
Jerez de los Caballeros,Plasencia,195246.032183015
Jerez de los Caballeros,Cañaveral,166833.447291986
Jerez de los Caballeros,Cadalso,217071.69959349
Jerez de los Caballeros,Coria,179861.740154256
Jerez de los Caballeros,Serradilla,175684.751691672
Jerez de los Caballeros,Millanes,201058.412719146
Jerez de los Caballeros,Casatejada,198435.152457202
Jerez de los Caballeros,Escurial,120189.712175255
Jerez de los Caballeros,Almaraz,189965.875431457
Jerez de los Caballeros,Miajadas,116994.485544354
Jerez de los Caballeros,Valencia de Alcántara,127960.64064499
Jerez de los Caballeros,Trujillo,151823.113487618
Jerez de los Caballeros,Montánchez,113467.039164585
Jerez de los Caballeros,Castañar de Ibor,185834.028469801
Jerez de los Caballeros,Miajadas,117033.396268876
Jerez de los Caballeros,Brozas,142029.0965241
Jerez de los Caballeros,Logrosán,158367.957754778
Jerez de los Caballeros,Cáceres,136082.9571061
Azuaga,Ribera del Fresno,59867.733948798
Azuaga,Ribera del Fresno,58736.7964323812
Azuaga,Don Benito,74593.4757873641
Azuaga,Talavera la Real,118717.2757596
Azuaga,Atalaya,71045.7015679389
Azuaga,Quintana de la Serena,53499.2004554859
Azuaga,Cabeza del Buey,66099.0292572365
Azuaga,Fregenal de la Sierra,83939.1925714743
Azuaga,Fuente del Maestre,74557.3001922869
Azuaga,Llerena,30981.4817096686
Azuaga,Siruela,94653.7281928377
Azuaga,Puebla del Prior,59079.8057560391
Azuaga,Olivenza,130809.959751688
Azuaga,Mérida,95724.4299116722
Azuaga,Castuera,52763.2866081988
Azuaga,Monterrubio de la Serena,40252.9436209094
Azuaga,Villanueva de la Serena,75871.2372358478
Azuaga,Badajoz,132093.617077125
Azuaga,Trujillo,132245.323440946
Azuaga,Moraleja,216336.366499756
Azuaga,Nuñomoral,241070.589375393
Azuaga,Cabezuela del Valle,217619.827479143
Azuaga,Aldeanueva del Camino,223727.299395903
Azuaga,Ceclavín,200803.283504278
Azuaga,Montehermoso,209635.915961376
Azuaga,Jaraíz de la Vera,196322.511458871
Azuaga,Navalmoral de la Mata,188153.99028456
Azuaga,Jarandilla de la Vera,206279.356198579
Azuaga,Plasencia,197986.809873456
Azuaga,Cañaveral,180702.274602508
Azuaga,Cadalso,234797.266354904
Azuaga,Coria,199265.74438577
Azuaga,Serradilla,177818.931329011
Azuaga,Millanes,179725.319652313
Azuaga,Casatejada,181828.39950419
Azuaga,Escurial,101848.23410988
Azuaga,Almaraz,172113.584949638
Azuaga,Miajadas,99970.9436207536
Azuaga,Valencia de Alcántara,186563.746065884
Azuaga,Trujillo,137295.084670832
Azuaga,Montánchez,116240.9125595
Azuaga,Castañar de Ibor,153857.66897972
Azuaga,Miajadas,100037.230522651
Azuaga,Brozas,177503.018321727
Azuaga,Logrosán,120125.260777427
Azuaga,Cáceres,154382.729113032
"Santos de Maimona, Los",Ribera del Fresno,18673.1306764753
"Santos de Maimona, Los",Ribera del Fresno,17483.4223537047
"Santos de Maimona, Los",Don Benito,68827.4475110374
"Santos de Maimona, Los",Talavera la Real,59921.4538786281
"Santos de Maimona, Los",Atalaya,13102.9211769937
"Santos de Maimona, Los",Quintana de la Serena,70635.0737383341
"Santos de Maimona, Los",Cabeza del Buey,106428.156903109
"Santos de Maimona, Los",Fregenal de la Sierra,38837.1517787852
"Santos de Maimona, Los",Fuente del Maestre,10034.3755903414
"Santos de Maimona, Los",Llerena,39763.4671783901
"Santos de Maimona, Los",Siruela,126822.166699656
"Santos de Maimona, Los",Puebla del Prior,19119.6295902231
"Santos de Maimona, Los",Olivenza,65529.4660664859
"Santos de Maimona, Los",Mérida,51353.3400426205
"Santos de Maimona, Los",Castuera,77364.1063796474
"Santos de Maimona, Los",Monterrubio de la Serena,84596.4261019257
"Santos de Maimona, Los",Villanueva de la Serena,79301.9730666292
"Santos de Maimona, Los",Badajoz,70678.6401593846
"Santos de Maimona, Los",Trujillo,118787.626373416
"Santos de Maimona, Los",Moraleja,179121.424011552
"Santos de Maimona, Los",Nuñomoral,215994.563903159
"Santos de Maimona, Los",Cabezuela del Valle,202597.969085009
"Santos de Maimona, Los",Aldeanueva del Camino,205182.626028949
"Santos de Maimona, Los",Ceclavín,158584.041185429
"Santos de Maimona, Los",Montehermoso,179497.58291931
"Santos de Maimona, Los",Jaraíz de la Vera,183129.752429535
"Santos de Maimona, Los",Navalmoral de la Mata,179740.201539366
"Santos de Maimona, Los",Jarandilla de la Vera,195572.7716269
"Santos de Maimona, Los",Plasencia,174221.255128712
"Santos de Maimona, Los",Cañaveral,148948.975784283
"Santos de Maimona, Los",Cadalso,202093.726110354
"Santos de Maimona, Los",Coria,164596.040671218
"Santos de Maimona, Los",Serradilla,153847.758328105
"Santos de Maimona, Los",Millanes,172853.050366362
"Santos de Maimona, Los",Casatejada,171452.225041454
"Santos de Maimona, Los",Escurial,89380.1046214645
"Santos de Maimona, Los",Almaraz,162411.483720034
"Santos de Maimona, Los",Miajadas,86279.4234984481
"Santos de Maimona, Los",Valencia de Alcántara,130094.141408538
"Santos de Maimona, Los",Trujillo,123835.37663927
"Santos de Maimona, Los",Montánchez,88463.3978405072
"Santos de Maimona, Los",Castañar de Ibor,154652.796445884
"Santos de Maimona, Los",Miajadas,86328.3116820424
"Santos de Maimona, Los",Brozas,132423.112946524
"Santos de Maimona, Los",Logrosán,125129.368796394
"Santos de Maimona, Los",Cáceres,118578.777394489
Guareña,Ribera del Fresno,34027.637938173
Guareña,Ribera del Fresno,35723.4803667394
Guareña,Don Benito,21800.9754537667
Guareña,Talavera la Real,58066.01633374
Guareña,Atalaya,64553.3713654515
Guareña,Quintana de la Serena,40330.5630538704
Guareña,Cabeza del Buey,78176.451533701
Guareña,Fregenal de la Sierra,90397.4050795072
Guareña,Fuente del Maestre,49760.5622333795
Guareña,Llerena,70436.5490596701
Guareña,Siruela,88688.9202668159
Guareña,Puebla del Prior,33942.2418604177
Guareña,Olivenza,86658.9699062852
Guareña,Mérida,25943.3211958985
Guareña,Castuera,48556.781220176
Guareña,Monterrubio de la Serena,67437.0965932079
Guareña,Villanueva de la Serena,34150.8740625847
Guareña,Badajoz,73353.0700512161
Guareña,Trujillo,67702.2081365778
Guareña,Moraleja,140716.353745747
Guareña,Nuñomoral,170290.396960578
Guareña,Cabezuela del Valle,153015.047832375
Guareña,Aldeanueva del Camino,156707.12116807
Guareña,Ceclavín,124551.328980691
Guareña,Montehermoso,136152.124792297
Guareña,Jaraíz de la Vera,132897.10884674
Guareña,Navalmoral de la Mata,128604.443597308
Guareña,Jarandilla de la Vera,144932.549882552
Guareña,Plasencia,127449.813746602
Guareña,Cañaveral,106250.079672286
Guareña,Cadalso,160577.041760112
Guareña,Coria,124125.962950308
Guareña,Serradilla,106858.783592525
Guareña,Millanes,121488.140500742
Guareña,Casatejada,120544.280983791
Guareña,Escurial,37745.8556228602
Guareña,Almaraz,111313.172606162
Guareña,Miajadas,34656.5927052585
Guareña,Valencia de Alcántara,115880.671808231
Guareña,Trujillo,72842.7177078126
Guareña,Montánchez,41686.1870630512
Guareña,Castañar de Ibor,103144.79335662
Guareña,Miajadas,34706.4415172365
Guareña,Brozas,101526.117221004
Guareña,Logrosán,74824.4220013463
Guareña,Cáceres,78499.8225848821
Fuente del Maestre,Ribera del Fresno,19296.6116597361
Fuente del Maestre,Ribera del Fresno,19017.4443021998
Fuente del Maestre,Don Benito,66943.2962124676
Fuente del Maestre,Talavera la Real,49740.7735153127
Fuente del Maestre,Atalaya,18793.6940824341
Fuente del Maestre,Quintana de la Serena,72494.0367696805
Fuente del Maestre,Cabeza del Buey,109739.800387458
Fuente del Maestre,Fregenal de la Sierra,43834.1795296177
Fuente del Maestre,Fuente del Maestre,2026.06447028929
Fuente del Maestre,Llerena,49556.2514458746
Fuente del Maestre,Siruela,128289.868141203
Fuente del Maestre,Puebla del Prior,20048.157175332
Fuente del Maestre,Olivenza,57197.8451488033
Fuente del Maestre,Mérida,43177.9991276298
Fuente del Maestre,Castuera,79807.0896311544
Fuente del Maestre,Monterrubio de la Serena,89389.2337613891
Fuente del Maestre,Villanueva de la Serena,78219.8833792284
Fuente del Maestre,Badajoz,60663.071918221
Fuente del Maestre,Trujillo,113396.546979128
Fuente del Maestre,Moraleja,170041.29277117
